2019-01-10 21:28:26 ===== Starting: ShallowRedExperiment =====
2019-01-10 21:28:33 Run
2019-01-10 21:28:33 id = 4 (machine1); Seed = 0; Starting new sample
2019-01-10 23:38:57 id = 1 (machine1); Seed = 145; Done (0)
2019-01-10 23:38:57 id = 1 (machine1); Seed = 150; Starting new sample
2019-01-10 23:39:36 id = 4 (machine1); Seed = 148; Done (0)
2019-01-10 23:39:36 id = 4 (machine1); Seed = 151; Starting new sample
2019-01-10 23:40:44 id = 2 (machine1); Seed = 149; Done (0)
2019-01-10 23:40:44 id = 2 (machine1); Seed = 152; Starting new sample
2019-01-10 23:41:33 id = 4 (machine1); Seed = 151; Done (1)
2019-01-10 23:41:33 id = 4 (machine1); Seed = 153; Starting new sample
2019-01-10 23:43:17 id = 0 (machine1); Seed = 146; Done (0)
2019-01-10 23:43:17 id = 0 (machine1); Seed = 154; Starting new sample
2019-01-10 23:43:58 id = 2 (machine1); Seed = 152; Done (0)
2019-01-10 23:43:58 id = 2 (machine1); Seed = 155; Starting new sample
2019-01-10 23:44:12 id = 1 (machine1); Seed = 150; Done (0)
2019-01-10 23:44:12 id = 1 (machine1); Seed = 156; Starting new sample
2019-01-10 23:44:14 id = 4 (machine1); Seed = 153; Done (0)
2019-01-10 23:44:14 id = 4 (machine1); Seed = 157; Starting new sample
2019-01-10 23:46:10 id = 0 (machine1); Seed = 154; Done (0)
2019-01-10 23:46:11 id = 0 (machine1); Seed = 158; Starting new sample
2019-01-10 23:46:36 id = 2 (machine1); Seed = 155; Done (0)
2019-01-10 23:46:36 id = 2 (machine1); Seed = 159; Starting new sample
2019-01-10 23:46:48 id = 4 (machine1); Seed = 157; Done (0)
2019-01-10 23:46:48 id = 4 (machine1); Seed = 160; Starting new sample
2019-01-10 23:47:09 id = 1 (machine1); Seed = 156; Done (0)
2019-01-10 23:47:09 id = 1 (machine1); Seed = 161; Starting new sample
2019-01-10 23:47:57 id = 3 (machine1); Seed = 138; Done (0)
2019-01-10 23:47:57 id = 3 (machine1); Seed = 162; Starting new sample
2019-01-10 23:48:58 id = 0 (machine1); Seed = 158; Done (0)
2019-01-10 23:48:58 id = 0 (machine1); Seed = 163; Starting new sample
2019-01-10 23:49:16 id = 2 (machine1); Seed = 159; Done (0)
2019-01-10 23:49:16 id = 2 (machine1); Seed = 164; Starting new sample
2019-01-10 23:50:43 id = 3 (machine1); Seed = 162; Done (0)
2019-01-10 23:50:43 id = 3 (machine1); Seed = 165; Starting new sample
2019-01-10 23:51:39 id = 1 (machine1); Seed = 161; Done (0)
2019-01-10 23:51:39 id = 1 (machine1); Seed = 166; Starting new sample
2019-01-10 23:51:40 id = 0 (machine1); Seed = 163; Done (0)
2019-01-10 23:51:40 id = 0 (machine1); Seed = 167; Starting new sample
2019-01-10 23:53:44 id = 0 (machine1); Seed = 167; Done (0)
2019-01-10 23:53:44 id = 0 (machine1); Seed = 168; Starting new sample
2019-01-10 23:54:19 id = 1 (machine1); Seed = 166; Done (1)
2019-01-10 23:54:19 id = 1 (machine1); Seed = 169; Starting new sample
2019-01-10 23:55:13 id = 2 (machine1); Seed = 164; Done (0)
2019-01-10 23:55:13 id = 2 (machine1); Seed = 170; Starting new sample
2019-01-10 23:55:44 id = 3 (machine1); Seed = 165; Done (0)
2019-01-10 23:55:44 id = 3 (machine1); Seed = 171; Starting new sample
2019-01-10 23:57:30 id = 2 (machine1); Seed = 170; Done (0)
2019-01-10 23:57:30 id = 2 (machine1); Seed = 172; Starting new sample
2019-01-10 23:58:47 id = 1 (machine1); Seed = 169; Done (0)
2019-01-10 23:58:47 id = 1 (machine1); Seed = 173; Starting new sample
2019-01-10 23:59:37 id = 0 (machine1); Seed = 168; Done (0)
2019-01-10 23:59:37 id = 0 (machine1); Seed = 174; Starting new sample
2019-01-10 23:59:57 id = 3 (machine1); Seed = 171; Done (0)
2019-01-10 23:59:57 id = 3 (machine1); Seed = 175; Starting new sample
2019-01-11 00:01:02 id = 2 (machine1); Seed = 172; Done (0)
2019-01-11 00:01:02 id = 2 (machine1); Seed = 176; Starting new sample
2019-01-11 00:02:10 id = 0 (machine1); Seed = 174; Done (0)
2019-01-11 00:02:10 id = 0 (machine1); Seed = 177; Starting new sample
2019-01-11 00:03:59 id = 4 (machine1); Seed = 160; Done (0)
2019-01-11 00:03:59 id = 4 (machine1); Seed = 178; Starting new sample
2019-01-11 00:05:18 id = 3 (machine1); Seed = 175; Done (0)
2019-01-11 00:05:18 id = 3 (machine1); Seed = 179; Starting new sample
2019-01-11 00:05:20 id = 0 (machine1); Seed = 177; Done (0)
2019-01-11 00:05:20 id = 0 (machine1); Seed = 180; Starting new sample
2019-01-11 00:06:04 id = 2 (machine1); Seed = 176; Done (0)
2019-01-11 00:06:04 id = 2 (machine1); Seed = 181; Starting new sample
2019-01-11 00:08:47 id = 1 (machine1); Seed = 173; Done (0)
2019-01-11 00:08:47 id = 1 (machine1); Seed = 182; Starting new sample
2019-01-11 00:08:59 id = 2 (machine1); Seed = 181; Done (0)
2019-01-11 00:08:59 id = 2 (machine1); Seed = 183; Starting new sample
2019-01-11 00:10:22 id = 3 (machine1); Seed = 179; Done (0)
2019-01-11 00:10:22 id = 3 (machine1); Seed = 184; Starting new sample
2019-01-11 00:11:35 id = 1 (machine1); Seed = 182; Done (0)
2019-01-11 00:11:35 id = 1 (machine1); Seed = 185; Starting new sample
2019-01-11 00:14:22 id = 1 (machine1); Seed = 185; Done (0)
2019-01-11 00:14:22 id = 1 (machine1); Seed = 186; Starting new sample
2019-01-11 00:14:50 id = 4 (machine1); Seed = 178; Done (0)
2019-01-11 00:14:50 id = 4 (machine1); Seed = 187; Starting new sample
2019-01-11 00:15:51 id = 3 (machine1); Seed = 184; Done (0)
2019-01-11 00:15:51 id = 3 (machine1); Seed = 188; Starting new sample
2019-01-11 00:16:08 id = 0 (machine1); Seed = 180; Done (0)
2019-01-11 00:16:08 id = 0 (machine1); Seed = 189; Starting new sample
2019-01-11 00:16:25 id = 2 (machine1); Seed = 183; Done (0)
2019-01-11 00:16:25 id = 2 (machine1); Seed = 190; Starting new sample
2019-01-11 00:18:49 id = 2 (machine1); Seed = 190; Done (0)
2019-01-11 00:18:49 id = 2 (machine1); Seed = 191; Starting new sample
